FECHA,CO,NO,NO2,NOX,O3,PM10,SO2
14/07/2021,-99,-99,-99,-99,-99,-99,-99
14/07/2021,-99,-99,-99,-99,-99,-99,-99
14/07/2021,-99,-99,-99,-99,-99,-99,-99
14/07/2021,-99,-99,-99,-99,-99,-99,-99
14/07/2021,-99,-99,-99,-99,-99,-99,-99
14/07/2021,-99,-99,-99,-99,-99,-99,-99
14/07/2021,-99,-99,-99,-99,-99,-99,-99
14/07/2021,-99,-99,-99,-99,-99,-99,-99
14/07/2021,-99,-99,-99,-99,-99,-99,-99
14/07/2021,-99,-99,-99,-99,-99,-99,-99
14/07/2021,-99,-99,-99,-99,-99,-99,-99
14/07/2021,-99,-99,-99,-99,-99,-99,-99
14/07/2021,-99,-99,-99,-99,-99,-99,-99
15/07/2021,-99,-99,-99,-99,-99,-99,-99
15/07/2021,-99,-99,-99,-99,-99,-99,-99
15/07/2021,-99,-99,-99,-99,-99,-99,-99
15/07/2021,-99,-99,-99,-99,-99,-99,-99
15/07/2021,-99,-99,-99,-99,-99,-99,-99
15/07/2021,-99,-99,-99,-99,-99,-99,-99
15/07/2021,-99,-99,-99,-99,-99,-99,-99
15/07/2021,-99,-99,-99,-99,-99,-99,-99
15/07/2021,-99,-99,-99,-99,-99,-99,-99
15/07/2021,-99,-99,-99,-99,-99,-99,-99
15/07/2021,-99,-99,-99,-99,-99,-99,-99
15/07/2021,-99,-99,-99,-99,-99,-99,-99
15/07/2021,-99,-99,-99,-99,-99,-99,-99
15/07/2021,-99,-99,-99,-99,-99,-99,-99
15/07/2021,-99,-99,-99,-99,-99,-99,-99
15/07/2021,-99,-99,-99,-99,-99,-99,-99
15/07/2021,-99,-99,-99,-99,-99,-99,-99
15/07/2021,-99,-99,-99,-99,-99,-99,-99
15/07/2021,-99,-99,-99,-99,-99,-99,-99
15/07/2021,-99,-99,-99,-99,-99,-99,-99
15/07/2021,-99,-99,-99,-99,-99,-99,-99
15/07/2021,-99,-99,-99,-99,-99,-99,-99
15/07/2021,-99,-99,-99,-99,-99,-99,-99
15/07/2021,-99,-99,-99,-99,-99,-99,-99
16/07/2021,-99,-99,-99,-99,-99,-99,-99
16/07/2021,-99,-99,-99,-99,-99,-99,-99
16/07/2021,-99,-99,-99,-99,-99,-99,-99
16/07/2021,-99,-99,-99,-99,-99,-99,-99
16/07/2021,-99,-99,-99,-99,-99,-99,-99
16/07/2021,-99,-99,-99,-99,-99,-99,-99
16/07/2021,-99,-99,-99,-99,-99,-99,-99
16/07/2021,-99,-99,-99,-99,-99,-99,-99
16/07/2021,-99,-99,-99,-99,-99,-99,-99
16/07/2021,-99,-99,-99,-99,-99,-99,-99
16/07/2021,-99,-99,-99,-99,-99,-99,-99
16/07/2021,-99,-99,-99,-99,-99,-99,-99
16/07/2021,-99,-99,-99,-99,-99,-99,-99
16/07/2021,-99,-99,-99,-99,-99,-99,-99
16/07/2021,-99,-99,-99,-99,-99,-99,-99
16/07/2021,-99,-99,-99,-99,-99,-99,-99
16/07/2021,-99,-99,-99,-99,-99,-99,-99
16/07/2021,-99,-99,-99,-99,-99,-99,-99
16/07/2021,-99,-99,-99,-99,-99,-99,-99
16/07/2021,-99,-99,-99,-99,-99,-99,-99
16/07/2021,-99,-99,-99,-99,-99,-99,-99
16/07/2021,-99,-99,-99,-99,-99,-99,-99
16/07/2021,-99,-99,-99,-99,-99,-99,-99
16/07/2021,-99,-99,-99,-99,-99,-99,-99
17/07/2021,-99,-99,-99,-99,-99,-99,-99
17/07/2021,-99,-99,-99,-99,-99,-99,-99
17/07/2021,-99,-99,-99,-99,-99,-99,-99
17/07/2021,-99,-99,-99,-99,-99,-99,-99
17/07/2021,-99,-99,-99,-99,-99,-99,-99
17/07/2021,-99,-99,-99,-99,-99,-99,-99
17/07/2021,-99,-99,-99,-99,-99,-99,-99
17/07/2021,-99,-99,-99,-99,-99,-99,-99
17/07/2021,-99,-99,-99,-99,-99,-99,-99
17/07/2021,-99,-99,-99,-99,-99,-99,-99
17/07/2021,-99,-99,-99,-99,-99,-99,-99
17/07/2021,-99,-99,-99,-99,-99,-99,-99
17/07/2021,-99,-99,-99,-99,-99,-99,-99
17/07/2021,-99,-99,-99,-99,-99,-99,-99
17/07/2021,-99,-99,-99,-99,-99,-99,-99
17/07/2021,-99,-99,-99,-99,-99,-99,-99
17/07/2021,-99,-99,-99,-99,-99,-99,-99
17/07/2021,-99,-99,-99,-99,-99,-99,-99
17/07/2021,-99,-99,-99,-99,-99,-99,-99
17/07/2021,-99,-99,-99,-99,-99,-99,-99
17/07/2021,-99,-99,-99,-99,-99,-99,-99
17/07/2021,-99,-99,-99,-99,-99,-99,-99
17/07/2021,-99,-99,-99,-99,-99,-99,-99
17/07/2021,-99,-99,-99,-99,-99,-99,-99
18/07/2021,-99,-99,-99,-99,-99,-99,-99
18/07/2021,-99,-99,-99,-99,-99,-99,-99
18/07/2021,-99,-99,-99,-99,-99,-99,-99
18/07/2021,-99,-99,-99,-99,-99,-99,-99
18/07/2021,-99,-99,-99,-99,-99,-99,-99
18/07/2021,-99,-99,-99,-99,-99,-99,-99
18/07/2021,-99,-99,-99,-99,-99,-99,-99
18/07/2021,-99,-99,-99,-99,-99,-99,-99
18/07/2021,-99,-99,-99,-99,-99,-99,-99
18/07/2021,-99,-99,-99,-99,-99,-99,-99
18/07/2021,-99,-99,-99,-99,-99,-99,-99
18/07/2021,-99,-99,-99,-99,-99,-99,-99
18/07/2021,-99,-99,-99,-99,-99,-99,-99
18/07/2021,-99,-99,-99,-99,-99,-99,-99
18/07/2021,-99,-99,-99,-99,-99,-99,-99
18/07/2021,-99,-99,-99,-99,-99,-99,-99
18/07/2021,-99,-99,-99,-99,-99,-99,-99
18/07/2021,-99,-99,-99,-99,-99,-99,-99
18/07/2021,-99,-99,-99,-99,-99,-99,-99
18/07/2021,-99,-99,-99,-99,-99,-99,-99
18/07/2021,-99,-99,-99,-99,-99,-99,-99
18/07/2021,-99,-99,-99,-99,-99,-99,-99
18/07/2021,-99,-99,-99,-99,-99,-99,-99
18/07/2021,-99,-99,-99,-99,-99,-99,-99
19/07/2021,-99,-99,-99,-99,-99,-99,-99
19/07/2021,-99,-99,-99,-99,-99,-99,-99
19/07/2021,-99,-99,-99,-99,-99,-99,-99
19/07/2021,-99,-99,-99,-99,-99,-99,-99
19/07/2021,-99,-99,-99,-99,-99,-99,-99
19/07/2021,-99,-99,-99,-99,-99,-99,-99
19/07/2021,-99,-99,-99,-99,-99,-99,-99
19/07/2021,-99,-99,-99,-99,-99,-99,-99
19/07/2021,-99,-99,-99,-99,-99,-99,-99
19/07/2021,-99,-99,-99,-99,-99,-99,-99
19/07/2021,-99,-99,-99,-99,-99,-99,-99
19/07/2021,-99,-99,-99,-99,-99,-99,-99
19/07/2021,-99,-99,-99,-99,-99,-99,-99
19/07/2021,-99,-99,-99,-99,-99,-99,-99
19/07/2021,-99,-99,-99,-99,-99,-99,-99
19/07/2021,-99,-99,-99,-99,-99,-99,-99
19/07/2021,-99,-99,-99,-99,-99,-99,-99
19/07/2021,-99,-99,-99,-99,-99,-99,-99
19/07/2021,-99,-99,-99,-99,-99,-99,-99
19/07/2021,-99,-99,-99,-99,-99,-99,-99
19/07/2021,-99,-99,-99,-99,-99,-99,-99
19/07/2021,-99,-99,-99,-99,-99,-99,-99
19/07/2021,-99,-99,-99,-99,-99,-99,-99
19/07/2021,-99,-99,-99,-99,-99,-99,-99
20/07/2021,-99,-99,-99,-99,-99,-99,-99
20/07/2021,-99,-99,-99,-99,-99,-99,-99
20/07/2021,-99,-99,-99,-99,-99,-99,-99
20/07/2021,-99,-99,-99,-99,-99,-99,-99
20/07/2021,-99,-99,-99,-99,-99,-99,-99
20/07/2021,-99,-99,-99,-99,-99,-99,-99
20/07/2021,-99,-99,-99,-99,-99,-99,-99
20/07/2021,-99,-99,-99,-99,-99,-99,-99
20/07/2021,-99,-99,-99,-99,-99,-99,-99
20/07/2021,-99,-99,-99,-99,-99,-99,-99
20/07/2021,-99,-99,-99,-99,-99,-99,-99
20/07/2021,-99,-99,-99,-99,-99,-99,-99
20/07/2021,-99,-99,-99,-99,-99,-99,-99
20/07/2021,-99,-99,-99,-99,-99,-99,-99
20/07/2021,-99,-99,-99,-99,-99,-99,-99
20/07/2021,-99,-99,-99,-99,-99,-99,-99
20/07/2021,-99,-99,-99,-99,-99,-99,-99
20/07/2021,-99,-99,-99,-99,-99,-99,-99
20/07/2021,-99,-99,-99,-99,-99,-99,-99
20/07/2021,-99,-99,-99,-99,-99,-99,-99
20/07/2021,-99,-99,-99,-99,-99,-99,-99
20/07/2021,-99,-99,-99,-99,-99,-99,-99
20/07/2021,-99,-99,-99,-99,-99,-99,-99
20/07/2021,-99,-99,-99,-99,-99,-99,-99
21/07/2021,0.23,3,9,12,11,-99,0
21/07/2021,0.2,2,8,10,13,-99,0
21/07/2021,0.2,3,8,11,13,-99,0
21/07/2021,0.25,3,10,12,9,-99,0
21/07/2021,0.3,12,12,23,5,-99,0
21/07/2021,0.6,32,18,50,1,-99,1
21/07/2021,0.86,52,17,69,1,-99,2
21/07/2021,0.53,19,15,33,5,-99,2
21/07/2021,0.7,27,16,42,10,-99,2
21/07/2021,0.51,16,18,35,20,-99,2
21/07/2021,0.52,16,25,41,34,-99,1
21/07/2021,0.49,11,28,39,49,-99,2
21/07/2021,0.5,8,28,37,67,-99,1
21/07/2021,0.54,5,26,31,94,-99,2
21/07/2021,0.45,5,25,30,86,-99,2
21/07/2021,0.43,5,26,31,80,-99,1
21/07/2021,0.29,3,16,19,71,-99,1
21/07/2021,0.38,5,21,26,33,-99,0
21/07/2021,0.24,3,13,16,40,-99,0
21/07/2021,0.25,3,14,17,33,-99,0
21/07/2021,0.29,3,16,19,23,-99,0
21/07/2021,0.18,2,9,12,24,-99,0
21/07/2021,0.16,2,9,12,24,-99,0
21/07/2021,0.1,3,9,11,23,-99,0
22/07/2021,0.11,3,9,13,19,14,0
22/07/2021,0.1,3,9,12,18,10,0
22/07/2021,0.06,2,9,11,21,8,0
22/07/2021,0.08,2,6,8,24,1,0
22/07/2021,0.11,4,7,11,21,-99,0
22/07/2021,0.41,22,16,37,8,7,0
22/07/2021,0.89,57,21,78,1,32,1
22/07/2021,0.89,59,20,79,4,36,1
22/07/2021,0.28,14,18,32,18,12,0
22/07/2021,0.23,10,14,25,29,11,0
22/07/2021,0.35,13,22,35,36,14,1
22/07/2021,0.29,8,22,30,54,16,2
22/07/2021,0.36,7,27,34,65,32,2
22/07/2021,0.42,6,27,34,64,39,1
22/07/2021,0.33,6,20,26,56,26,1
22/07/2021,0.28,5,20,25,56,16,2
22/07/2021,0.63,13,35,48,27,31,0
22/07/2021,0.34,7,18,25,39,-99,0
22/07/2021,0.91,42,35,77,13,26,1
22/07/2021,0.47,9,25,34,22,11,1
22/07/2021,0.11,2,10,12,31,16,0
22/07/2021,0.08,2,8,10,30,19,0
22/07/2021,0.06,2,7,9,28,23,0
22/07/2021,0.03,2,7,9,27,21,0
23/07/2021,0.15,2,6,8,25,22,1
23/07/2021,0.11,3,7,11,16,21,1
23/07/2021,0.15,3,6,9,10,13,0
23/07/2021,0.16,4,7,11,10,17,0
23/07/2021,0.29,17,11,28,4,21,0
23/07/2021,0.56,43,13,56,1,28,1
23/07/2021,1.54,114,14,127,1,48,2
23/07/2021,0.99,70,19,90,3,55,1
23/07/2021,0.39,20,19,39,13,36,9
23/07/2021,0.43,20,21,41,21,47,13
23/07/2021,0.38,13,21,34,34,55,12
23/07/2021,0.45,13,30,44,45,76,18
23/07/2021,0.47,10,32,42,62,72,15
23/07/2021,0.41,6,28,35,86,58,10
23/07/2021,0.42,4,26,30,111,59,6
23/07/2021,0.35,4,24,28,107,49,4
23/07/2021,0.33,4,25,29,88,53,3
23/07/2021,0.31,6,28,34,71,54,2
23/07/2021,0.31,6,27,32,45,75,2
23/07/2021,0.35,8,25,33,25,57,1
23/07/2021,0.17,3,14,16,31,13,1
23/07/2021,0.33,10,19,30,27,10,1
23/07/2021,0.44,18,25,44,12,23,1
23/07/2021,0.33,6,19,25,12,16,0
24/07/2021,0.21,6,15,20,12,17,0
24/07/2021,0.21,9,14,23,6,14,0
24/07/2021,0.16,6,11,17,6,15,0
24/07/2021,0.15,8,11,19,5,19,0
24/07/2021,0.25,14,12,27,3,28,0
24/07/2021,0.35,34,15,49,1,32,1
24/07/2021,0.66,63,16,79,1,43,1
24/07/2021,0.75,60,18,78,2,64,1
24/07/2021,0.31,16,16,33,15,45,10
24/07/2021,0.21,13,14,27,27,50,15
24/07/2021,0.11,7,11,18,39,51,12
24/07/2021,0.14,7,13,21,50,38,10
24/07/2021,0.12,6,13,19,64,56,7
24/07/2021,0.16,5,17,21,77,66,7
24/07/2021,0.19,5,19,25,80,52,8
24/07/2021,0.15,4,17,21,92,52,6
24/07/2021,0.13,3,15,18,97,66,9
24/07/2021,0.16,3,16,20,97,75,17
24/07/2021,0.13,3,16,20,79,65,9
24/07/2021,0.14,3,20,23,56,62,2
24/07/2021,0.3,4,25,29,46,43,1
24/07/2021,0.26,5,21,25,42,14,1
24/07/2021,0.32,4,28,33,34,24,1
24/07/2021,0.31,4,26,30,29,14,1
25/07/2021,-99,-99,-99,-99,-99,14,-99
25/07/2021,-99,-99,-99,-99,-99,7,-99
25/07/2021,-99,-99,-99,-99,-99,13,-99
25/07/2021,0.25,4,15,19,17,12,1
25/07/2021,0.25,8,17,26,15,11,0
25/07/2021,0.38,8,19,27,11,14,0
25/07/2021,0.58,22,26,48,5,28,1
25/07/2021,0.83,36,30,66,8,34,2
25/07/2021,0.37,10,24,35,34,29,3
25/07/2021,0.48,18,38,55,33,47,5
25/07/2021,0.38,12,31,43,53,23,3
25/07/2021,0.19,5,15,20,73,33,2
25/07/2021,0.13,4,13,17,76,22,2
25/07/2021,0.08,5,11,16,67,24,2
25/07/2021,0.08,4,10,14,67,6,2
25/07/2021,0.03,4,9,13,65,13,1
25/07/2021,-99,5,9,14,52,20,1
25/07/2021,0.08,4,13,18,44,43,1
25/07/2021,0.27,5,22,27,32,22,1
25/07/2021,0.3,8,25,33,29,31,1
25/07/2021,0.56,14,29,43,14,28,1
25/07/2021,0.42,12,25,37,13,20,1
25/07/2021,0.32,9,19,28,16,2,1
25/07/2021,0.2,5,17,22,15,5,1
26/07/2021,0.13,5,15,20,15,7,0
26/07/2021,0.1,3,12,16,11,6,0
26/07/2021,0.03,3,10,13,10,3,0
26/07/2021,0.05,4,8,12,12,5,0
26/07/2021,0.13,9,12,21,9,7,0
26/07/2021,0.47,39,19,58,2,15,1
26/07/2021,0.98,81,18,100,1,33,2
26/07/2021,0.93,74,24,97,3,49,2
26/07/2021,0.89,78,39,116,6,34,4
26/07/2021,0.53,38,33,72,19,32,3
26/07/2021,0.35,18,28,46,32,30,4
26/07/2021,0.38,20,40,59,40,48,7
26/07/2021,0.24,8,24,32,70,17,4
26/07/2021,0.32,6,27,33,100,38,3
26/07/2021,0.24,4,22,26,94,34,3
26/07/2021,0.28,5,27,32,68,43,2
26/07/2021,0.27,5,25,30,53,27,1
26/07/2021,0.29,7,26,33,39,18,1
26/07/2021,0.49,17,31,48,25,24,1
26/07/2021,0.63,16,39,56,15,9,0
26/07/2021,0.25,6,24,30,26,9,0
26/07/2021,0.22,6,16,22,26,2,0
26/07/2021,0.4,9,25,34,11,6,0
26/07/2021,0.34,6,23,29,8,1,0
27/07/2021,0.15,7,14,21,12,13,0
27/07/2021,0.14,4,13,17,14,1,0
27/07/2021,0.07,4,10,13,12,-99,0
27/07/2021,0.06,5,9,14,17,-99,0
27/07/2021,0.32,14,16,30,8,-99,0
27/07/2021,0.83,50,23,73,2,14,1
27/07/2021,1.64,120,26,146,1,46,2
27/07/2021,1.29,92,27,119,2,76,2
27/07/2021,0.62,34,33,67,6,1,2
27/07/2021,0.74,31,39,70,20,49,29
27/07/2021,0.71,27,44,72,32,48,43
27/07/2021,-99,-99,-99,-99,-99,11,-99
27/07/2021,-99,-99,-99,-99,-99,37,-99
27/07/2021,-99,-99,-99,-99,-99,33,-99
27/07/2021,-99,-99,-99,-99,-99,24,-99
27/07/2021,0.28,5,17,22,87,65,18
27/07/2021,0.24,5,16,21,72,40,8
27/07/2021,0.2,6,13,19,57,25,2
27/07/2021,0.29,5,18,24,45,34,1
27/07/2021,0.58,10,32,42,29,48,1
27/07/2021,0.15,3,9,12,37,1,1
27/07/2021,0.16,3,12,15,29,15,1
27/07/2021,0.13,3,12,14,29,36,1
27/07/2021,0.09,3,7,9,30,11,0
28/07/2021,0.07,3,5,7,31,21,0
28/07/2021,0.05,3,4,6,31,-99,0
28/07/2021,0.06,3,4,7,28,12,0
28/07/2021,0.1,3,5,7,24,9,1
28/07/2021,0.09,3,5,7,24,13,1
28/07/2021,0.13,3,8,11,20,18,2
28/07/2021,0.34,12,18,30,12,33,4
28/07/2021,0.24,6,18,24,13,29,4
28/07/2021,0.18,7,11,18,25,25,5
28/07/2021,0.27,12,14,26,26,15,3
28/07/2021,0.21,8,13,20,41,10,2
28/07/2021,0.36,8,21,29,60,31,3
28/07/2021,0.43,8,29,37,70,31,2
28/07/2021,0.39,4,22,27,88,52,3
28/07/2021,0.31,5,18,22,94,19,2
28/07/2021,0.3,6,19,25,71,50,2
28/07/2021,0.25,7,16,23,41,34,1
28/07/2021,0.32,7,22,29,30,26,3
28/07/2021,0.41,9,28,36,23,32,3
28/07/2021,0.44,8,26,34,18,29,1
28/07/2021,0.29,4,19,23,25,21,1
28/07/2021,0.2,3,13,16,27,16,1
28/07/2021,0.14,3,10,14,27,17,1
28/07/2021,0.09,3,8,11,28,17,0
29/07/2021,0.08,3,9,12,26,16,1
29/07/2021,0.05,3,7,10,26,15,1
29/07/2021,0.06,3,7,9,23,10,1
29/07/2021,0.07,3,7,10,23,4,1
29/07/2021,0.07,3,9,12,22,5,0
29/07/2021,0.1,3,11,14,20,-99,0
29/07/2021,0.3,14,21,35,10,10,0
29/07/2021,0.45,26,26,52,8,27,3
29/07/2021,0.42,22,23,45,10,35,5
29/07/2021,0.22,11,13,24,26,16,1
29/07/2021,0.14,6,10,15,40,7,1
29/07/2021,0.2,6,12,18,54,16,2
29/07/2021,0.26,7,16,23,63,23,2
29/07/2021,0.24,5,15,20,77,16,2
29/07/2021,0.18,5,13,18,69,11,2
29/07/2021,0.16,6,14,20,58,15,1
29/07/2021,0.16,5,12,17,55,23,1
29/07/2021,0.14,6,10,16,45,43,1
29/07/2021,0.14,5,11,15,33,46,1
29/07/2021,0.21,4,13,18,27,25,1
29/07/2021,0.14,4,9,13,28,27,1
29/07/2021,0.12,3,8,12,27,21,0
29/07/2021,0.08,3,7,11,27,20,0
29/07/2021,0.07,3,9,12,21,20,0
30/07/2021,0.05,3,6,9,23,7,0
30/07/2021,0.05,3,7,10,22,1,0
30/07/2021,0.03,3,6,9,24,-99,0
30/07/2021,0.04,3,6,9,24,1,1
30/07/2021,0.05,3,5,8,23,10,0
30/07/2021,0.16,8,11,19,15,14,0
30/07/2021,0.4,17,23,40,6,-99,0
30/07/2021,0.33,15,17,32,13,8,1
30/07/2021,0.24,12,12,25,19,10,1
30/07/2021,0.26,14,14,28,22,14,1
30/07/2021,0.24,13,16,29,26,23,1
30/07/2021,0.27,12,17,29,32,19,1
30/07/2021,0.18,7,13,20,38,12,1
30/07/2021,0.21,9,14,23,39,16,1
30/07/2021,0.16,6,11,16,40,18,1
30/07/2021,0.17,5,11,16,31,16,1
30/07/2021,0.26,7,15,22,18,40,0
30/07/2021,0.44,11,23,34,9,6,1
30/07/2021,0.58,18,23,41,4,24,1
30/07/2021,0.61,24,25,49,3,-99,1
30/07/2021,0.39,14,19,33,10,5,1
30/07/2021,0.69,28,22,50,3,16,1
30/07/2021,0.37,10,20,29,6,2,0
30/07/2021,0.25,6,14,20,9,12,0
31/07/2021,-99,-99,-99,-99,-99,8,-99
31/07/2021,-99,-99,-99,-99,-99,2,-99
31/07/2021,-99,-99,-99,-99,-99,7,-99
31/07/2021,0.14,6,8,14,8,7,1
31/07/2021,0.2,10,9,18,4,13,0
31/07/2021,0.56,52,13,66,1,27,1
31/07/2021,0.74,59,12,71,1,46,1
31/07/2021,0.77,41,14,55,1,34,1
31/07/2021,0.42,19,10,29,8,20,6
31/07/2021,0.37,14,10,23,14,31,6
31/07/2021,0.28,12,11,24,24,34,4
31/07/2021,0.33,11,17,28,37,33,4
31/07/2021,0.46,9,24,34,57,53,3
31/07/2021,0.47,6,25,31,85,53,3
31/07/2021,0.43,5,23,28,99,57,5
31/07/2021,0.39,5,19,24,102,54,7
31/07/2021,0.41,5,24,28,62,87,3
31/07/2021,0.57,10,27,37,24,40,1
31/07/2021,0.58,6,32,39,23,27,1
31/07/2021,0.93,19,43,62,12,21,1
31/07/2021,1.15,37,40,77,6,15,1
31/07/2021,0.96,22,33,55,7,13,1
31/07/2021,0.69,22,24,46,7,18,1
31/07/2021,0.74,20,25,45,3,13,0
01/08/2021,0.48,12,20,32,3,15,0
01/08/2021,0.31,8,14,23,6,13,0
01/08/2021,0.29,8,13,21,6,6,0
01/08/2021,0.24,5,9,15,7,6,0
01/08/2021,0.32,10,12,22,4,14,0
01/08/2021,0.53,23,15,38,2,15,1
01/08/2021,0.64,34,14,47,2,30,1
01/08/2021,0.9,48,16,64,3,79,1
01/08/2021,0.63,25,21,46,9,21,2
01/08/2021,0.52,16,24,40,25,35,6
01/08/2021,0.37,10,19,29,43,26,4
01/08/2021,0.19,5,10,16,57,-99,3
01/08/2021,0.18,5,10,15,65,-99,2
01/08/2021,0.23,6,15,21,77,13,3
01/08/2021,0.29,5,16,21,90,17,3
01/08/2021,0.31,4,18,22,81,34,2
01/08/2021,0.32,5,18,23,49,67,1
01/08/2021,0.18,3,11,14,41,10,1
01/08/2021,0.31,7,11,18,36,2,1
01/08/2021,0.75,28,27,56,11,7,1
01/08/2021,0.75,19,28,47,7,13,1
01/08/2021,0.84,24,28,52,4,15,1
01/08/2021,0.79,18,28,46,3,18,0
01/08/2021,0.51,13,22,35,5,-99,0
02/08/2021,0.39,5,18,23,8,16,0
02/08/2021,0.35,8,15,23,6,12,0
02/08/2021,0.35,5,16,21,5,13,0
02/08/2021,0.36,5,14,19,4,2,0
02/08/2021,0.46,22,17,39,3,11,1
02/08/2021,0.77,54,17,71,1,18,1
02/08/2021,1.34,92,16,108,1,40,2
02/08/2021,1.32,100,20,120,3,91,2
02/08/2021,0.94,43,34,77,7,2,2
02/08/2021,0.56,16,25,41,32,35,3
02/08/2021,0.49,12,28,40,46,70,3
02/08/2021,0.46,13,31,44,48,7,3
02/08/2021,0.42,10,27,37,65,26,2
02/08/2021,0.35,7,22,29,79,55,2
02/08/2021,0.29,4,18,22,93,34,2
02/08/2021,0.33,4,19,23,98,45,2
02/08/2021,0.44,4,26,30,95,44,5
02/08/2021,0.4,5,25,30,64,70,4
02/08/2021,0.2,6,17,23,18,28,1
02/08/2021,0.09,3,8,11,29,-99,0
02/08/2021,0.06,3,6,9,36,-99,0
02/08/2021,0.1,4,7,12,32,-99,0
02/08/2021,0.1,3,8,12,28,-99,0
02/08/2021,0.1,4,7,11,24,-99,0
03/08/2021,0.12,4,9,13,16,-99,0
03/08/2021,0.07,3,6,10,15,-99,0
03/08/2021,0.08,4,6,10,14,-99,0
03/08/2021,0.2,6,13,18,10,-99,0
03/08/2021,0.39,20,20,40,4,-99,1
03/08/2021,0.7,51,20,71,1,-99,1
03/08/2021,1.28,92,17,110,1,-99,2
03/08/2021,1.15,86,17,103,3,-99,2
03/08/2021,0.38,20,20,40,6,-99,1
03/08/2021,-99,-99,-99,-99,-99,-99,-99
03/08/2021,-99,-99,-99,-99,-99,-99,-99
03/08/2021,-99,-99,-99,-99,-99,-99,-99
03/08/2021,-99,-99,-99,-99,-99,-99,-99
03/08/2021,-99,-99,-99,-99,-99,-99,-99
03/08/2021,-99,-99,-99,-99,-99,-99,-99
03/08/2021,-99,-99,-99,-99,-99,59,-99
03/08/2021,0.59,9,35,44,35,31,2
03/08/2021,0.35,8,24,32,21,39,1
03/08/2021,0.16,2,14,16,24,18,0
03/08/2021,0.08,1,8,8,30,17,0
03/08/2021,0.1,0,8,8,27,12,0
03/08/2021,0.31,9,14,23,15,9,0
03/08/2021,0.37,14,21,35,6,16,0
03/08/2021,0.38,8,20,28,5,16,0
04/08/2021,0.25,3,15,18,6,14,0
04/08/2021,0.17,1,13,14,8,13,0
04/08/2021,0.1,1,10,10,11,11,0
04/08/2021,0.18,5,8,13,9,19,0
04/08/2021,0.27,12,10,23,6,22,0
04/08/2021,0.65,39,14,53,2,22,1
04/08/2021,1.18,67,13,80,2,40,1
04/08/2021,1.47,97,15,111,2,49,2
04/08/2021,0.58,32,20,52,5,44,1
04/08/2021,0.5,22,23,45,12,42,1
04/08/2021,0.46,18,29,47,20,44,1
04/08/2021,0.51,11,36,48,40,53,2
04/08/2021,0.44,5,28,33,74,38,1
04/08/2021,0.39,4,28,32,87,39,1
04/08/2021,0.38,2,25,27,103,48,1
04/08/2021,0.43,3,27,29,94,57,1
04/08/2021,0.46,2,33,35,47,53,1
04/08/2021,0.2,0,17,17,39,8,0
04/08/2021,0.22,0,16,17,34,15,0
04/08/2021,0.16,0,12,13,28,15,0
04/08/2021,0.17,2,14,16,18,17,0
04/08/2021,0.2,1,15,15,19,17,0
04/08/2021,0.08,1,12,13,18,17,1
04/08/2021,0.08,1,11,11,16,16,1
05/08/2021,0.1,3,10,12,17,8,1
05/08/2021,0.11,2,10,12,11,18,1
05/08/2021,0.1,1,8,9,9,16,1
05/08/2021,0.08,1,8,9,12,16,1
05/08/2021,0.12,6,10,16,8,19,1
05/08/2021,0.59,38,15,53,2,32,1
05/08/2021,0.7,60,15,76,2,34,1
05/08/2021,0.5,35,18,53,3,30,1
05/08/2021,0.44,21,19,40,7,21,1
05/08/2021,0.34,15,20,34,17,24,1
05/08/2021,0.31,9,19,29,33,25,1
05/08/2021,0.37,8,27,34,50,32,1
05/08/2021,0.32,5,25,30,67,28,1
05/08/2021,0.35,3,25,28,88,31,1
05/08/2021,0.43,2,27,29,100,27,1
05/08/2021,0.35,2,23,25,101,27,1
05/08/2021,0.31,3,23,26,83,39,1
05/08/2021,0.37,3,28,31,58,30,1
05/08/2021,0.25,8,24,31,24,51,1
05/08/2021,0.15,3,19,23,18,41,1
05/08/2021,0.11,1,14,15,20,35,1
05/08/2021,0.11,1,12,13,21,26,0
05/08/2021,0.04,0,9,9,24,19,0
05/08/2021,0.01,0,7,7,26,14,0
06/08/2021,-99,-99,-99,-99,-99,13,-99
06/08/2021,-99,-99,-99,-99,-99,12,-99
06/08/2021,-99,-99,-99,-99,-99,18,-99
06/08/2021,0.13,0,8,8,23,15,1
06/08/2021,0.1,0,6,7,24,12,1
06/08/2021,0.35,14,13,28,14,20,1
06/08/2021,0.55,23,21,44,7,27,1
06/08/2021,0.32,13,16,29,14,26,1
06/08/2021,0.37,14,14,28,18,29,1
06/08/2021,0.29,10,14,24,27,25,1
06/08/2021,0.33,8,17,25,39,43,1
06/08/2021,0.45,10,27,37,47,61,2
06/08/2021,0.51,8,29,36,64,53,2
06/08/2021,0.51,4,23,28,69,48,1
06/08/2021,0.49,5,24,28,64,35,1
06/08/2021,0.32,4,18,22,52,25,1
06/08/2021,0.28,1,12,14,81,37,1
06/08/2021,0.36,2,19,21,37,53,1
06/08/2021,0.28,1,14,14,26,15,0
06/08/2021,0.3,1,14,16,22,16,0
06/08/2021,0.28,3,14,18,17,24,0
06/08/2021,0.24,1,13,14,17,27,0
06/08/2021,0.24,1,13,14,15,27,0
06/08/2021,0.19,1,10,12,15,19,0
07/08/2021,0.21,0,11,11,11,20,0
07/08/2021,0.2,0,14,14,9,21,3
