FECHA,CO,NO,NO2,NOX,O3,SO2,PM10
01/08/2010,0.0,0,7,7,27,3,8
02/08/2010,0.0,0,8,8,22,4,16
02/08/2010,0.0,0,9,9,19,7,9
02/08/2010,0.0,0,7,6,24,6,11
02/08/2010,0.0,0,7,6,24,4,10
02/08/2010,0.0,1,7,8,23,4,10
02/08/2010,0.3,16,19,35,12,3,15
02/08/2010,0.8,46,27,73,3,5,31
02/08/2010,0.5,21,21,42,10,5,36
02/08/2010,0.3,14,15,28,19,4,21
02/08/2010,0.6,18,19,37,26,3,23
02/08/2010,0.3,9,17,26,40,3,19
02/08/2010,0.3,10,23,33,50,4,30
02/08/2010,0.3,6,23,29,71,4,35
02/08/2010,0.3,3,20,23,84,3,33
02/08/2010,0.2,3,17,20,80,3,33
02/08/2010,0.1,3,14,17,62,3,23
02/08/2010,0.1,5,14,19,52,4,33
02/08/2010,0.3,7,15,22,36,3,61
02/08/2010,0.4,10,17,27,16,3,35
02/08/2010,0.6,9,18,27,13,3,39
02/08/2010,0.4,6,17,22,12,3,31
02/08/2010,0.2,3,14,16,15,3,24
02/08/2010,0.1,1,9,10,18,3,17
02/08/2010,0.1,0,9,9,18,3,14
03/08/2010,0.2,0,7,8,21,3,9
03/08/2010,0.2,0,6,6,22,3,8
03/08/2010,0.1,0,8,9,19,2,8
03/08/2010,0.1,0,10,10,16,2,8
03/08/2010,0.2,8,15,23,10,3,18
03/08/2010,0.3,13,18,31,7,7,22
03/08/2010,0.5,23,21,44,5,5,29
03/08/2010,0.7,34,20,54,6,4,38
03/08/2010,0.7,34,22,56,12,4,48
03/08/2010,0.5,24,21,45,20,4,51
03/08/2010,0.4,15,19,34,30,4,42
03/08/2010,0.5,13,25,38,44,4,39
03/08/2010,0.6,9,20,29,53,-99,-99
03/08/2010,0.7,7,20,27,60,-99,-99
03/08/2010,0.4,6,17,23,60,2,19
03/08/2010,0.4,6,17,23,49,2,33
03/08/2010,0.5,8,18,26,37,3,52
03/08/2010,0.4,9,17,26,24,3,50
03/08/2010,0.3,9,19,28,21,3,18
03/08/2010,0.3,6,15,22,26,3,28
03/08/2010,0.4,5,21,26,17,3,31
03/08/2010,0.1,3,19,22,17,3,29
03/08/2010,0.1,2,16,18,18,3,25
03/08/2010,0.0,1,10,11,24,3,15
04/08/2010,0.0,0,8,8,27,3,7
04/08/2010,0.0,0,7,7,28,3,1
04/08/2010,0.0,0,6,6,27,3,3
04/08/2010,0.0,0,6,6,25,2,4
04/08/2010,0.0,0,6,6,23,2,2
04/08/2010,0.2,12,17,29,10,3,12
04/08/2010,0.4,14,23,38,5,3,15
04/08/2010,0.3,9,16,26,13,3,20
04/08/2010,0.4,18,15,34,19,3,20
04/08/2010,0.3,18,18,36,22,3,32
04/08/2010,0.2,11,14,25,30,2,26
04/08/2010,0.2,9,14,24,37,3,28
04/08/2010,0.2,4,13,17,43,3,31
04/08/2010,0.0,3,10,12,52,3,21
04/08/2010,0.1,4,10,15,50,3,29
04/08/2010,0.1,6,11,16,43,6,45
04/08/2010,0.1,5,11,16,36,6,33
04/08/2010,0.2,9,16,26,23,3,33
04/08/2010,0.5,11,20,31,15,3,52
04/08/2010,0.4,7,19,26,13,3,39
04/08/2010,0.3,6,21,28,11,3,27
04/08/2010,0.1,2,14,15,19,3,14
04/08/2010,0.1,1,10,12,22,2,8
04/08/2010,0.0,1,8,9,22,2,5
05/08/2010,0.0,1,8,9,20,2,4
05/08/2010,0.0,0,7,7,20,2,5
05/08/2010,0.0,0,8,9,17,3,6
05/08/2010,0.0,0,13,13,11,18,11
05/08/2010,0.0,1,10,11,14,14,6
05/08/2010,0.3,15,16,31,7,6,13
05/08/2010,0.3,10,17,28,4,6,14
05/08/2010,0.5,26,15,42,9,6,12
05/08/2010,0.4,24,13,37,15,8,32
05/08/2010,0.3,22,16,39,18,14,28
05/08/2010,0.2,14,18,32,28,14,34
05/08/2010,0.6,-99,-99,-99,28,8,54
05/08/2010,0.8,-99,-99,-99,49,7,59
05/08/2010,0.6,-99,-99,-99,87,7,62
05/08/2010,0.4,-99,-99,-99,61,4,27
05/08/2010,0.5,-99,-99,-99,53,3,43
05/08/2010,0.2,-99,-99,-99,46,3,29
05/08/2010,0.6,-99,-99,-99,28,3,32
05/08/2010,0.2,-99,-99,-99,22,3,80
05/08/2010,0.4,-99,-99,-99,10,3,57
05/08/2010,0.3,-99,-99,-99,9,3,26
05/08/2010,0.2,-99,-99,-99,11,3,21
05/08/2010,0.1,-99,-99,-99,17,3,13
05/08/2010,0.1,-99,-99,-99,25,2,16
06/08/2010,0.1,-99,-99,-99,23,2,14
06/08/2010,0.0,-99,-99,-99,22,2,-99
06/08/2010,0.0,-99,-99,-99,21,2,-99
06/08/2010,0.0,-99,-99,-99,12,3,11
06/08/2010,0.0,-99,-99,-99,15,3,6
06/08/2010,0.4,-99,-99,-99,6,3,4
06/08/2010,0.7,-99,-99,-99,3,3,17
06/08/2010,0.9,-99,-99,-99,3,4,31
06/08/2010,-99,-99,-99,-99,-99,-99,41
06/08/2010,-99,-99,-99,-99,-99,-99,46
06/08/2010,-99,-99,-99,-99,-99,-99,35
06/08/2010,-99,-99,-99,-99,-99,-99,-99
06/08/2010,-99,-99,-99,-99,-99,-99,-99
06/08/2010,-99,-99,-99,-99,-99,-99,-99
06/08/2010,-99,-99,-99,-99,-99,-99,-99
06/08/2010,-99,-99,-99,-99,-99,-99,16
06/08/2010,0.9,15,28,43,34,3,34
06/08/2010,1.1,15,31,46,18,3,45
06/08/2010,0.5,1,20,21,36,2,7
06/08/2010,0.6,1,19,20,30,3,14
06/08/2010,0.7,2,22,24,26,3,20
06/08/2010,0.6,1,18,19,28,6,21
06/08/2010,0.4,2,15,17,21,22,25
06/08/2010,0.4,3,17,20,13,12,14
07/08/2010,0.3,1,13,14,19,6,-99
07/08/2010,0.4,1,12,13,19,5,-99
07/08/2010,0.3,2,9,11,20,4,5
07/08/2010,0.5,8,13,21,11,3,3
07/08/2010,0.7,11,16,26,6,3,15
07/08/2010,0.7,20,20,41,3,3,10
07/08/2010,1.7,73,21,94,2,4,34
07/08/2010,1.7,69,23,91,3,5,33
07/08/2010,1.4,47,28,74,10,5,35
07/08/2010,-99,-99,-99,-99,-99,-99,-99
07/08/2010,0.9,20,38,58,42,5,49
07/08/2010,1.1,11,45,56,71,5,58
07/08/2010,1.1,6,39,45,112,5,61
07/08/2010,1.2,5,44,49,127,6,92
07/08/2010,0.9,3,33,37,113,5,53
07/08/2010,0.5,3,22,25,55,3,44
07/08/2010,-99,-99,-99,-99,-99,-99,-99
07/08/2010,-99,-99,-99,-99,-99,-99,-99
07/08/2010,1.0,-99,-99,-99,9,-99,-99
07/08/2010,1.6,68,36,104,2,-99,-99
07/08/2010,-99,-99,-99,-99,-99,-99,-99
07/08/2010,1.0,48,29,77,1,2,10
07/08/2010,0.2,3,19,22,9,2,1
07/08/2010,0.4,19,18,37,7,3,6
08/08/2010,0.4,11,19,31,3,3,4
08/08/2010,0.2,12,17,29,3,2,7
08/08/2010,0.3,17,14,31,4,2,6
08/08/2010,0.2,14,14,28,2,3,6
08/08/2010,0.6,23,14,38,1,3,10
08/08/2010,0.6,29,13,42,1,3,8
08/08/2010,0.7,29,14,42,1,3,18
08/08/2010,0.8,41,17,58,3,3,3
08/08/2010,0.5,22,21,43,9,3,19
08/08/2010,0.6,18,21,39,23,3,14
08/08/2010,0.8,18,33,51,40,4,21
08/08/2010,0.6,8,27,35,69,3,25
08/08/2010,0.6,5,25,29,97,4,26
08/08/2010,0.5,3,21,24,114,4,27
08/08/2010,0.5,4,17,21,86,3,13
08/08/2010,0.4,5,19,24,67,3,-99
08/08/2010,0.4,4,17,21,50,3,47
08/08/2010,0.8,10,31,41,20,2,11
08/08/2010,1.2,26,33,59,12,3,14
08/08/2010,0.7,21,31,52,7,3,15
08/08/2010,0.3,5,19,24,15,3,5
08/08/2010,0.1,3,17,19,13,3,14
08/08/2010,0.0,1,14,15,14,2,11
08/08/2010,0.0,1,8,9,20,2,13
09/08/2010,0.0,1,7,8,20,2,8
09/08/2010,0.0,1,7,7,19,3,9
09/08/2010,0.0,1,9,10,14,6,16
09/08/2010,0.0,1,8,8,18,4,7
09/08/2010,0.4,20,14,34,8,3,21
09/08/2010,1.3,76,24,99,1,5,39
09/08/2010,2.3,137,21,158,1,14,76
09/08/2010,0.9,51,21,71,2,34,44
09/08/2010,0.5,32,22,53,8,26,34
09/08/2010,0.4,21,17,38,19,15,28
09/08/2010,0.4,13,20,34,31,8,26
09/08/2010,0.6,13,27,40,46,5,47
09/08/2010,0.8,9,35,44,64,6,62
09/08/2010,0.9,5,33,38,100,5,56
09/08/2010,0.8,5,32,36,115,5,59
09/08/2010,0.8,5,32,37,95,5,59
09/08/2010,0.9,6,34,40,63,-99,-99
09/08/2010,0.8,5,28,33,47,3,-99
09/08/2010,0.6,6,25,31,35,3,-99
09/08/2010,1.0,22,34,57,10,3,25
09/08/2010,1.3,49,27,76,6,4,32
09/08/2010,1.3,50,26,76,1,4,31
09/08/2010,1.0,35,24,59,0,3,21
09/08/2010,0.7,18,21,39,0,3,21
10/08/2010,0.2,3,16,19,4,3,6
10/08/2010,0.1,2,11,12,7,3,3
10/08/2010,0.2,4,10,14,6,2,4
10/08/2010,0.2,8,9,17,4,2,8
10/08/2010,0.5,28,12,39,1,3,14
10/08/2010,1.5,89,14,103,1,4,37
10/08/2010,3.5,211,16,227,1,6,95
10/08/2010,1.2,61,16,77,3,4,39
10/08/2010,0.6,29,17,46,10,3,21
10/08/2010,0.8,33,30,63,16,5,36
10/08/2010,1.1,24,42,66,34,4,55
10/08/2010,1.2,14,44,58,63,4,36
10/08/2010,0.8,8,40,48,79,4,65
10/08/2010,0.8,5,31,36,96,4,56
10/08/2010,0.5,5,22,26,87,4,16
10/08/2010,0.4,6,15,21,65,3,11
10/08/2010,0.7,8,24,31,43,4,-99
10/08/2010,0.6,9,23,33,26,2,14
10/08/2010,0.5,9,25,34,15,2,30
10/08/2010,0.7,10,22,32,13,4,15
10/08/2010,0.6,11,26,37,10,3,24
10/08/2010,0.2,4,18,21,11,3,29
10/08/2010,0.2,6,24,30,3,3,29
10/08/2010,0.1,1,16,17,13,3,11
11/08/2010,0.0,1,8,8,21,3,5
11/08/2010,0.0,1,6,6,24,2,-99
11/08/2010,0.0,1,7,7,21,2,1
11/08/2010,0.0,1,5,6,21,2,3
11/08/2010,0.0,1,8,9,17,2,7
11/08/2010,0.7,31,18,49,4,3,14
11/08/2010,2.4,127,20,147,1,5,49
11/08/2010,1.1,56,21,77,5,6,34
11/08/2010,0.7,29,19,48,13,5,23
11/08/2010,0.4,17,15,32,23,4,23
11/08/2010,0.8,24,28,52,28,5,47
11/08/2010,0.8,15,31,46,47,7,52
11/08/2010,0.7,10,27,36,54,9,49
11/08/2010,0.6,7,19,26,63,6,32
11/08/2010,0.4,9,15,24,52,4,12
11/08/2010,0.3,5,10,15,50,3,-99
11/08/2010,-99,-99,-99,-99,-99,-99,-99
11/08/2010,0.6,14,31,44,18,2,-99
11/08/2010,-99,-99,-99,-99,-99,-99,-99
11/08/2010,2.4,96,41,137,1,6,-99
11/08/2010,2.1,84,35,119,0,4,25
11/08/2010,0.8,19,33,52,2,3,9
11/08/2010,0.6,19,24,42,3,3,1
11/08/2010,0.6,22,23,45,2,3,6
12/08/2010,0.4,11,19,30,3,3,5
12/08/2010,0.3,5,16,22,4,2,1
12/08/2010,0.1,5,14,19,7,2,3
12/08/2010,0.1,7,12,19,7,2,5
12/08/2010,0.3,17,15,33,2,3,6
12/08/2010,1.2,70,20,90,1,3,33
12/08/2010,2.2,123,20,143,1,5,51
12/08/2010,1.5,64,23,86,2,4,45
12/08/2010,1.2,61,28,88,7,4,35
12/08/2010,0.6,23,25,49,21,4,33
12/08/2010,-99,-99,-99,-99,-99,-99,-99
12/08/2010,1.0,22,41,63,41,7,-99
12/08/2010,1.0,10,44,54,72,5,53
12/08/2010,1.4,7,55,62,89,4,76
12/08/2010,1.2,8,49,56,94,5,48
12/08/2010,0.8,5,32,37,92,4,39
12/08/2010,0.9,4,35,39,90,4,58
12/08/2010,0.5,1,22,23,93,4,41
12/08/2010,0.6,5,27,32,46,3,53
12/08/2010,0.8,15,27,41,13,3,12
12/08/2010,1.1,33,27,60,3,3,8
12/08/2010,1.5,44,28,71,0,4,1
12/08/2010,1.2,47,26,73,0,4,8
12/08/2010,1.2,43,27,70,0,4,2
13/08/2010,0.5,11,22,33,2,4,-99
13/08/2010,0.6,10,24,34,1,4,3
13/08/2010,0.3,3,18,21,5,4,4
13/08/2010,0.3,4,17,21,3,3,6
13/08/2010,0.5,8,17,25,2,3,12
13/08/2010,1.1,54,19,73,0,3,17
13/08/2010,1.8,81,19,99,1,4,24
13/08/2010,1.4,55,22,77,2,4,12
13/08/2010,1.9,67,30,98,5,5,33
13/08/2010,1.8,53,39,92,10,5,33
13/08/2010,1.0,24,23,47,19,4,5
13/08/2010,0.5,16,11,28,21,3,1
13/08/2010,0.3,12,9,21,25,3,3
13/08/2010,0.2,12,9,20,25,3,1
13/08/2010,0.4,15,10,25,19,3,11
13/08/2010,0.5,16,12,28,20,3,-99
13/08/2010,0.5,15,15,30,19,3,12
13/08/2010,0.7,21,18,38,11,3,14
13/08/2010,1.2,34,21,56,3,4,28
13/08/2010,1.8,81,23,104,1,5,21
13/08/2010,1.3,45,23,68,1,4,24
13/08/2010,1.2,40,22,63,1,4,22
13/08/2010,1.0,30,23,53,1,3,20
13/08/2010,0.8,21,22,43,1,3,13
14/08/2010,0.5,11,20,31,2,3,6
14/08/2010,0.7,13,21,34,1,3,13
14/08/2010,0.5,13,21,33,2,3,4
14/08/2010,0.6,16,19,34,1,3,9
14/08/2010,1.0,29,17,46,1,3,13
14/08/2010,1.4,60,19,80,1,4,30
14/08/2010,1.3,57,23,80,1,4,25
14/08/2010,1.5,61,25,85,3,6,20
14/08/2010,1.2,42,25,67,10,6,28
14/08/2010,1.2,37,32,69,12,4,36
14/08/2010,1.2,22,32,55,31,3,26
14/08/2010,0.9,11,27,38,47,3,23
14/08/2010,0.7,10,20,30,46,3,3
14/08/2010,0.6,11,16,27,41,3,14
14/08/2010,0.8,13,22,34,39,3,16
14/08/2010,0.8,13,21,34,29,3,11
14/08/2010,0.5,11,14,25,29,3,4
14/08/2010,0.5,10,13,22,27,3,5
14/08/2010,0.7,17,21,38,13,3,25
14/08/2010,1.0,24,26,51,4,4,25
14/08/2010,1.1,39,25,64,2,4,24
14/08/2010,1.4,46,23,69,1,4,37
14/08/2010,1.5,51,21,73,1,4,30
14/08/2010,1.1,38,19,57,1,3,34
15/08/2010,1.1,34,17,51,1,3,23
15/08/2010,0.9,27,15,42,1,3,22
15/08/2010,0.9,32,14,46,1,3,17
15/08/2010,0.8,29,13,41,1,3,15
15/08/2010,0.7,26,12,38,1,3,15
15/08/2010,0.9,42,12,54,1,3,21
15/08/2010,1.4,57,12,70,1,3,97
15/08/2010,1.4,50,18,67,4,3,37
15/08/2010,0.4,10,12,22,16,3,26
15/08/2010,0.5,13,15,28,25,3,24
15/08/2010,0.6,14,20,34,34,4,24
15/08/2010,0.6,8,21,29,59,4,23
15/08/2010,0.6,4,19,23,86,3,38
15/08/2010,0.6,3,20,23,100,4,32
15/08/2010,0.4,4,16,19,81,3,8
15/08/2010,0.3,5,12,17,53,3,6
15/08/2010,0.4,6,17,22,33,3,62
15/08/2010,0.4,3,15,18,28,3,50
15/08/2010,0.5,5,16,21,34,3,-99
15/08/2010,0.4,1,14,16,33,3,16
15/08/2010,0.4,1,14,15,25,2,17
15/08/2010,0.3,0,12,13,20,3,17
15/08/2010,0.4,1,15,16,14,3,11
15/08/2010,0.2,1,9,10,21,3,4
16/08/2010,0.2,0,6,7,25,3,2
16/08/2010,0.1,0,5,6,25,2,-99
16/08/2010,0.1,0,5,5,25,3,-99
16/08/2010,0.1,0,5,5,23,3,4
16/08/2010,0.2,2,9,11,19,2,5
16/08/2010,0.4,13,18,31,10,3,12
16/08/2010,0.4,4,19,23,8,3,11
16/08/2010,0.6,11,17,28,10,3,14
16/08/2010,0.5,17,12,29,19,3,13
16/08/2010,0.4,11,12,23,24,3,20
16/08/2010,0.4,10,13,23,29,3,27
16/08/2010,0.4,9,12,21,36,3,19
16/08/2010,0.3,7,13,20,43,3,24
16/08/2010,0.3,6,15,22,48,3,22
16/08/2010,0.4,8,17,25,37,3,38
16/08/2010,0.3,8,13,21,43,4,19
16/08/2010,0.4,8,15,23,33,3,34
16/08/2010,0.4,10,15,24,25,3,12
16/08/2010,0.4,10,15,26,17,3,36
16/08/2010,0.3,8,15,23,12,3,30
16/08/2010,0.5,7,16,23,9,3,19
16/08/2010,0.6,7,17,24,7,3,19
16/08/2010,0.5,4,16,20,7,3,24
16/08/2010,0.2,2,17,19,6,3,11
17/08/2010,0.1,1,10,11,13,2,7
17/08/2010,0.1,1,8,8,15,2,2
17/08/2010,0.1,1,7,7,16,2,-99
17/08/2010,0.1,1,6,7,15,2,2
17/08/2010,0.4,8,14,21,8,3,3
17/08/2010,0.6,26,18,44,2,3,20
17/08/2010,0.7,30,20,49,1,3,16
17/08/2010,0.7,30,17,48,5,3,9
17/08/2010,0.3,15,12,27,12,4,11
17/08/2010,0.3,13,10,23,17,4,13
17/08/2010,0.5,17,16,33,14,3,25
17/08/2010,0.5,16,15,30,19,3,21
17/08/2010,0.4,9,15,24,23,3,28
17/08/2010,0.4,9,15,24,28,3,26
17/08/2010,0.4,8,14,22,38,3,23
17/08/2010,0.5,9,16,25,43,3,28
17/08/2010,0.4,7,15,22,43,3,35
17/08/2010,0.5,7,18,24,33,7,35
17/08/2010,0.5,9,18,26,15,5,43
17/08/2010,0.6,10,19,29,8,3,24
17/08/2010,0.5,8,18,26,6,3,12
17/08/2010,0.6,8,18,26,4,3,12
17/08/2010,0.4,7,18,25,2,3,14
17/08/2010,0.3,2,12,14,8,3,5
18/08/2010,0.2,1,9,10,12,3,-99
18/08/2010,0.2,1,8,9,13,2,3
18/08/2010,0.1,1,7,8,14,3,-99
18/08/2010,0.1,1,8,9,13,2,3
18/08/2010,0.2,1,10,11,10,2,2
18/08/2010,0.3,3,14,17,6,2,3
18/08/2010,0.8,24,19,43,2,3,6
18/08/2010,0.9,31,19,50,6,3,15
18/08/2010,1.1,29,19,47,9,3,19
18/08/2010,1.1,32,20,52,7,3,37
18/08/2010,0.6,15,16,31,23,3,23
18/08/2010,0.5,11,17,28,40,3,12
18/08/2010,0.7,9,20,29,60,4,32
18/08/2010,0.7,6,23,29,81,4,35
18/08/2010,0.9,5,31,36,92,4,38
18/08/2010,1.0,8,41,48,55,5,72
18/08/2010,0.5,5,23,28,15,4,33
18/08/2010,0.4,5,18,23,19,3,11
18/08/2010,0.6,6,20,26,15,3,9
18/08/2010,1.0,11,29,40,15,3,-99
18/08/2010,1.5,28,31,59,9,3,13
18/08/2010,2.1,63,36,99,1,4,11
18/08/2010,1.9,50,35,85,1,3,12
18/08/2010,1.4,32,30,62,1,3,14
19/08/2010,0.8,10,25,36,2,3,6
19/08/2010,0.6,4,18,22,6,3,2
19/08/2010,0.5,3,14,17,8,3,-99
19/08/2010,0.4,5,15,19,9,3,10
19/08/2010,0.6,12,15,27,5,3,15
19/08/2010,1.4,60,20,80,1,3,27
19/08/2010,1.7,73,21,93,1,4,32
19/08/2010,1.1,32,19,51,6,3,20
19/08/2010,0.8,21,17,39,13,3,27
19/08/2010,0.8,20,21,41,22,3,33
19/08/2010,1.0,20,30,50,27,4,53
19/08/2010,1.0,16,36,52,41,5,57
19/08/2010,0.7,4,25,29,68,3,36
19/08/2010,0.7,5,22,26,81,4,28
19/08/2010,0.6,4,17,21,75,3,15
19/08/2010,0.6,7,16,24,55,3,19
19/08/2010,0.6,9,19,27,27,3,44
19/08/2010,0.9,14,26,40,11,3,32
19/08/2010,0.6,4,21,25,14,3,9
19/08/2010,0.8,11,28,39,6,3,20
19/08/2010,0.6,9,24,33,7,3,21
19/08/2010,0.6,6,23,28,6,3,21
19/08/2010,0.4,3,15,18,12,3,8
19/08/2010,0.4,1,14,15,11,3,6
20/08/2010,0.3,1,12,12,12,3,-99
20/08/2010,0.3,1,9,10,14,3,5
20/08/2010,0.2,1,6,7,16,3,-99
20/08/2010,0.2,1,5,6,17,3,-99
20/08/2010,0.2,0,6,6,16,2,-99
20/08/2010,1.0,38,16,54,4,3,22
20/08/2010,0.6,9,17,26,3,3,17
20/08/2010,0.8,24,14,37,8,3,17
20/08/2010,0.9,31,16,46,12,3,29
20/08/2010,-99,-99,-99,-99,-99,-99,-99
20/08/2010,0.6,11,12,23,32,3,13
20/08/2010,0.6,9,15,24,46,3,6
20/08/2010,-99,-99,-99,-99,-99,-99,-99
20/08/2010,0.9,6,27,33,90,4,53
20/08/2010,0.7,5,20,25,80,4,20
20/08/2010,0.6,8,16,24,48,3,32
20/08/2010,0.4,8,14,22,34,3,32
20/08/2010,0.2,1,9,10,34,3,20
20/08/2010,0.5,6,18,23,21,3,19
20/08/2010,0.7,8,19,27,17,3,21
20/08/2010,0.7,7,20,27,15,3,25
20/08/2010,0.7,7,21,27,14,3,24
20/08/2010,0.4,2,13,16,20,3,17
20/08/2010,0.4,1,9,11,26,3,-99
21/08/2010,0.3,2,9,11,25,3,7
21/08/2010,0.3,1,10,11,23,3,5
21/08/2010,0.3,1,7,8,26,3,-99
21/08/2010,0.4,1,11,12,19,5,20
21/08/2010,0.4,3,13,16,15,15,16
21/08/2010,0.7,14,22,36,5,43,29
21/08/2010,0.7,17,24,41,5,55,31
21/08/2010,0.5,10,21,31,10,45,26
21/08/2010,0.7,14,15,29,19,59,22
21/08/2010,0.9,19,17,37,23,55,42
21/08/2010,0.8,16,21,37,27,21,41
21/08/2010,0.7,14,20,34,32,5,42
21/08/2010,0.6,8,16,24,53,4,30
21/08/2010,0.6,7,17,24,59,3,27
21/08/2010,0.7,8,20,28,61,4,32
21/08/2010,0.4,4,13,17,57,3,40
21/08/2010,0.4,5,12,17,46,10,77
21/08/2010,0.8,9,23,32,13,4,9
21/08/2010,0.7,13,19,32,11,3,17
21/08/2010,1.4,35,26,61,2,3,5
21/08/2010,0.8,17,26,43,3,3,4
21/08/2010,0.6,9,22,31,4,3,9
21/08/2010,0.6,8,21,29,7,3,12
21/08/2010,0.4,2,12,14,16,3,-99
22/08/2010,0.3,1,8,10,21,3,-99
22/08/2010,0.3,1,8,10,21,3,-99
22/08/2010,0.3,1,10,11,19,3,-99
22/08/2010,0.2,1,7,7,24,3,-99
22/08/2010,0.2,0,4,4,27,2,-99
22/08/2010,0.3,1,6,7,25,3,-99
22/08/2010,0.3,2,9,11,20,3,16
22/08/2010,0.3,4,8,11,22,2,14
22/08/2010,0.4,8,8,16,26,3,8
22/08/2010,0.4,7,9,16,33,3,7
22/08/2010,0.5,7,12,19,37,3,3
22/08/2010,0.5,7,12,19,41,3,15
22/08/2010,0.5,9,12,21,37,3,4
22/08/2010,0.4,7,10,17,36,3,1
22/08/2010,0.5,8,11,19,26,3,14
22/08/2010,0.4,9,12,21,24,3,8
22/08/2010,0.4,8,11,19,23,3,10
22/08/2010,0.5,7,12,19,18,3,42
22/08/2010,0.5,7,14,21,12,3,19
22/08/2010,0.4,4,12,16,13,3,11
22/08/2010,0.4,3,10,13,13,3,5
22/08/2010,0.4,2,11,13,11,3,23
22/08/2010,0.3,1,8,9,15,3,8
22/08/2010,0.3,1,7,8,16,1,11
23/08/2010,0.2,1,6,7,17,3,12
23/08/2010,0.2,1,4,4,19,2,-99
23/08/2010,0.2,0,3,4,18,2,10
23/08/2010,0.2,1,3,4,19,2,4
23/08/2010,0.3,2,8,10,14,3,10
23/08/2010,0.4,4,15,19,7,3,21
23/08/2010,0.8,20,19,39,2,3,29
23/08/2010,0.8,17,16,33,7,4,28
23/08/2010,0.5,17,10,28,16,3,28
23/08/2010,0.7,17,13,29,20,3,38
23/08/2010,0.5,12,11,22,28,2,31
23/08/2010,0.5,9,12,20,38,3,40
23/08/2010,0.6,8,14,22,43,3,42
23/08/2010,0.6,6,14,20,40,3,37
23/08/2010,0.6,8,16,24,35,3,40
23/08/2010,0.7,8,14,22,30,3,40
23/08/2010,0.8,10,15,25,25,3,37
23/08/2010,0.7,10,14,24,23,3,35
23/08/2010,0.6,8,14,22,19,3,32
23/08/2010,0.7,7,16,22,13,3,36
23/08/2010,0.7,7,16,24,11,4,23
23/08/2010,0.5,2,15,18,12,3,21
23/08/2010,0.5,1,12,13,15,3,18
23/08/2010,0.4,1,8,8,20,3,12
24/08/2010,0.4,1,6,7,20,3,12
24/08/2010,0.3,1,5,5,21,3,6
24/08/2010,0.4,1,5,6,19,2,7
24/08/2010,0.5,3,7,10,14,3,8
24/08/2010,0.8,17,12,29,6,3,11
24/08/2010,2.2,85,15,100,1,4,25
24/08/2010,4.8,213,19,233,1,6,51
24/08/2010,3.4,130,19,148,2,5,63
24/08/2010,1.7,48,23,71,7,5,42
24/08/2010,1.5,33,24,57,14,4,40
24/08/2010,1.4,26,31,57,24,6,50
24/08/2010,0.9,13,21,33,38,4,21
24/08/2010,0.9,10,20,30,54,4,22
24/08/2010,1.3,8,29,37,84,5,60
24/08/2010,0.9,4,22,26,106,4,52
24/08/2010,0.8,6,21,27,75,4,41
24/08/2010,0.6,8,16,24,47,4,69
24/08/2010,0.5,5,13,18,32,3,26
24/08/2010,0.4,2,10,11,25,3,36
24/08/2010,0.8,9,16,25,14,3,31
24/08/2010,0.7,3,19,22,9,3,8
24/08/2010,0.6,4,17,21,9,3,11
24/08/2010,0.5,2,11,13,14,3,20
24/08/2010,0.5,2,10,12,13,3,17
25/08/2010,0.4,1,7,8,15,3,20
25/08/2010,0.4,1,6,7,14,5,13
25/08/2010,0.4,1,9,10,12,14,18
25/08/2010,0.4,1,12,13,9,18,4
25/08/2010,0.5,4,12,16,9,8,16
25/08/2010,0.6,10,18,27,3,10,17
25/08/2010,1.5,44,21,65,1,8,40
25/08/2010,1.8,52,23,75,2,13,54
25/08/2010,0.9,24,17,40,8,25,40
25/08/2010,1.1,26,20,46,11,38,48
25/08/2010,1.2,25,22,47,16,51,48
25/08/2010,1.0,14,21,35,28,7,32
25/08/2010,1.2,18,33,51,31,6,49
25/08/2010,1.5,14,40,54,34,5,68
25/08/2010,2.4,36,63,99,16,5,95
25/08/2010,2.0,29,57,85,18,6,64
25/08/2010,1.4,12,43,55,33,5,42
25/08/2010,0.8,3,21,24,42,4,29
25/08/2010,0.9,9,20,29,19,4,42
25/08/2010,0.9,10,19,29,7,3,37
25/08/2010,0.7,8,18,25,6,3,17
25/08/2010,0.5,2,16,18,6,3,8
25/08/2010,0.6,3,17,20,7,3,8
25/08/2010,0.5,1,9,10,14,6,10
26/08/2010,0.5,1,8,9,14,6,12
26/08/2010,0.3,1,8,9,15,4,2
26/08/2010,0.3,1,7,8,16,5,18
26/08/2010,0.3,1,7,8,17,4,18
26/08/2010,0.5,7,10,18,12,4,15
26/08/2010,0.9,36,22,58,3,4,32
26/08/2010,0.6,6,22,28,4,3,21
26/08/2010,0.9,16,19,35,6,5,35
26/08/2010,0.8,19,18,37,13,3,16
26/08/2010,0.9,19,18,37,18,3,23
26/08/2010,0.6,10,12,22,30,3,-99
26/08/2010,0.6,9,18,27,34,3,-99
26/08/2010,0.5,11,16,28,36,3,14
26/08/2010,0.6,8,14,22,45,4,13
26/08/2010,0.4,6,12,18,50,3,26
26/08/2010,0.4,4,10,14,49,3,27
26/08/2010,0.4,6,12,18,42,3,30
26/08/2010,0.5,7,13,20,37,3,40
26/08/2010,0.5,5,16,21,30,3,42
26/08/2010,0.6,5,21,26,22,3,33
26/08/2010,0.5,4,18,22,23,3,29
