FECHA,CO,NO,NO2,NOX,O3,PM10,SO2
17/09/2022,0.15,8,8,16,17,9,0
17/09/2022,0.13,5,8,12,22,12,0
17/09/2022,0.16,7,12,18,25,19,0
17/09/2022,0.16,5,12,17,33,19,1
17/09/2022,0.27,2,11,13,43,17,1
17/09/2022,0.2,3,11,14,43,13,1
17/09/2022,0.16,2,10,12,44,17,1
17/09/2022,0.17,1,11,12,45,19,0
17/09/2022,0.25,3,13,16,29,51,5
17/09/2022,0.17,3,11,14,22,38,1
17/09/2022,0.22,0,12,13,16,19,0
17/09/2022,0.91,26,22,48,4,19,0
17/09/2022,0.67,22,19,41,4,19,0
17/09/2022,0.51,12,18,30,4,28,0
17/09/2022,0.23,0,13,13,10,7,0
17/09/2022,0.17,-99,-99,-99,-99,8,-99
18/09/2022,-99,-99,-99,-99,-99,12,-99
18/09/2022,-99,-99,-99,-99,-99,11,-99
18/09/2022,-99,-99,-99,-99,-99,13,-99
18/09/2022,0.14,0,7,7,12,18,1
18/09/2022,0.13,2,8,10,10,14,1
18/09/2022,0.19,2,9,11,9,18,1
18/09/2022,0.3,10,13,23,6,16,1
18/09/2022,0.31,9,15,24,5,17,0
18/09/2022,0.33,12,13,25,9,14,1
18/09/2022,0.33,11,12,24,12,22,1
18/09/2022,0.33,9,12,21,16,18,1
18/09/2022,0.36,7,14,21,20,23,1
18/09/2022,0.24,3,9,12,40,1,1
18/09/2022,0.26,2,12,14,53,12,1
18/09/2022,0.28,1,13,15,54,13,1
18/09/2022,0.26,1,14,15,48,37,1
18/09/2022,0.23,3,12,15,21,31,0
18/09/2022,0.27,3,13,16,17,14,0
18/09/2022,0.3,4,17,21,15,17,0
18/09/2022,0.56,17,28,46,2,27,0
18/09/2022,0.55,14,25,39,4,14,0
18/09/2022,0.56,15,23,38,4,17,0
18/09/2022,0.34,4,19,23,8,5,0
18/09/2022,0.25,3,19,21,5,5,0
19/09/2022,0.15,0,10,10,11,5,0
19/09/2022,0.08,0,5,5,15,1,0
19/09/2022,0.05,0,5,5,14,-99,0
19/09/2022,0.06,1,6,7,12,4,0
19/09/2022,0.14,10,11,21,8,6,0
19/09/2022,0.4,27,20,47,3,6,0
19/09/2022,0.58,30,23,54,1,14,0
19/09/2022,0.71,35,22,57,2,22,1
19/09/2022,0.57,34,20,54,7,19,1
19/09/2022,0.35,13,15,29,15,19,0
19/09/2022,0.28,8,15,23,23,14,0
19/09/2022,0.28,8,16,24,29,11,1
19/09/2022,0.35,6,16,21,37,20,1
19/09/2022,0.26,6,15,20,40,11,1
19/09/2022,0.34,5,15,20,41,12,1
19/09/2022,0.32,3,19,22,33,32,2
19/09/2022,0.52,10,27,38,16,36,4
19/09/2022,0.84,22,29,51,9,24,1
19/09/2022,0.23,0,13,14,19,12,0
19/09/2022,0.32,2,17,19,13,19,0
19/09/2022,0.36,11,24,35,5,9,1
19/09/2022,0.18,1,15,16,12,8,0
19/09/2022,0.15,0,13,13,14,8,0
19/09/2022,0.07,0,8,8,18,6,0
20/09/2022,0.05,0,5,5,20,4,0
20/09/2022,0.04,0,5,5,20,6,0
20/09/2022,0.03,0,4,4,21,4,0
20/09/2022,0.03,0,5,5,21,6,0
20/09/2022,0.06,1,8,9,17,9,0
20/09/2022,0.24,7,17,25,8,11,0
20/09/2022,0.45,18,23,41,3,18,0
20/09/2022,0.3,7,15,22,11,13,0
20/09/2022,0.24,12,10,23,17,13,1
20/09/2022,0.26,12,13,25,19,16,1
20/09/2022,0.23,9,15,24,23,25,0
20/09/2022,0.24,8,17,25,30,21,1
20/09/2022,0.29,7,15,21,39,6,1
20/09/2022,0.2,4,12,16,41,17,0
20/09/2022,0.19,2,11,13,41,19,0
20/09/2022,0.21,4,14,18,28,28,0
20/09/2022,0.24,7,16,22,23,36,0
20/09/2022,0.23,5,14,19,20,43,0
20/09/2022,0.24,7,20,27,11,35,0
20/09/2022,0.2,5,18,23,13,34,0
20/09/2022,0.19,3,16,19,12,26,1
20/09/2022,0.14,1,12,13,15,21,0
20/09/2022,0.09,0,10,10,17,14,0
20/09/2022,0.07,0,8,9,19,10,0
21/09/2022,0.04,0,7,7,20,8,0
21/09/2022,0.03,0,5,5,20,6,0
21/09/2022,0.05,0,8,8,17,7,0
21/09/2022,0.05,0,7,7,18,7,0
21/09/2022,0.05,1,9,10,15,9,0
21/09/2022,0.25,14,20,34,7,13,0
21/09/2022,0.42,16,23,39,7,18,0
21/09/2022,0.56,28,23,50,7,30,0
21/09/2022,0.37,17,16,33,16,-99,0
21/09/2022,-99,-99,-99,-99,-99,-99,-99
21/09/2022,-99,-99,-99,-99,-99,-99,-99
21/09/2022,-99,-99,-99,-99,-99,-99,-99
21/09/2022,-99,-99,-99,-99,-99,-99,-99
21/09/2022,0.22,3,15,18,61,-99,1
21/09/2022,0.24,3,15,18,64,-99,1
21/09/2022,0.24,4,15,19,55,-99,1
21/09/2022,0.28,5,22,28,44,-99,1
21/09/2022,0.26,4,15,19,37,-99,0
21/09/2022,0.22,4,15,18,26,-99,0
21/09/2022,0.22,4,17,21,18,-99,0
21/09/2022,0.21,4,17,21,15,-99,0
21/09/2022,0.15,2,16,17,17,-99,0
21/09/2022,0.1,0,9,10,20,-99,0
21/09/2022,0.11,0,9,9,19,-99,0
22/09/2022,0.1,0,6,6,21,-99,0
22/09/2022,0.07,0,5,5,22,-99,1
22/09/2022,0.06,0,7,6,23,-99,0
22/09/2022,0.13,0,8,8,20,-99,1
22/09/2022,0.14,0,6,6,20,-99,3
22/09/2022,0.26,5,15,19,12,-99,2
22/09/2022,0.49,28,24,53,4,-99,2
22/09/2022,0.51,22,23,45,8,-99,1
22/09/2022,0.54,32,26,58,6,-99,1
22/09/2022,0.37,19,21,41,15,-99,1
22/09/2022,0.22,8,12,20,32,-99,0
22/09/2022,0.24,6,15,21,40,-99,0
22/09/2022,0.26,5,15,20,52,-99,0
22/09/2022,0.25,5,15,20,58,-99,0
22/09/2022,0.23,3,11,14,54,-99,0
22/09/2022,0.21,4,12,15,44,-99,0
22/09/2022,0.26,4,12,17,39,-99,0
22/09/2022,0.24,5,14,19,32,-99,0
22/09/2022,0.29,5,18,23,25,-99,0
22/09/2022,0.28,4,20,24,18,-99,1
22/09/2022,0.28,4,22,26,13,-99,1
22/09/2022,0.19,1,14,15,18,-99,0
22/09/2022,0.17,0,12,12,18,-99,0
22/09/2022,0.16,0,10,10,18,-99,0
23/09/2022,0.16,1,8,8,16,-99,0
23/09/2022,0.18,1,7,8,15,-99,1
23/09/2022,0.16,0,6,6,15,-99,1
23/09/2022,0.18,3,7,10,14,-99,1
23/09/2022,0.31,11,14,25,7,-99,2
23/09/2022,0.51,39,23,62,3,-99,6
23/09/2022,0.59,25,25,51,4,-99,13
23/09/2022,0.64,35,28,63,4,-99,8
23/09/2022,0.37,17,19,36,18,-99,3
23/09/2022,0.34,14,17,30,24,-99,1
23/09/2022,0.38,15,21,37,27,-99,1
23/09/2022,0.3,8,17,25,39,-99,1
23/09/2022,0.3,5,16,21,50,-99,0
23/09/2022,0.28,4,15,19,54,-99,0
23/09/2022,0.26,5,17,22,52,-99,0
23/09/2022,0.25,4,14,18,49,-99,0
23/09/2022,0.24,3,12,15,42,-99,1
23/09/2022,0.2,3,11,15,33,-99,0
23/09/2022,0.22,2,12,14,27,-99,1
23/09/2022,0.22,2,13,14,21,-99,4
23/09/2022,0.21,3,17,20,15,-99,0
23/09/2022,0.19,2,15,17,16,-99,0
23/09/2022,0.12,1,10,11,19,-99,0
23/09/2022,0.1,0,9,9,-99,-99,0
24/09/2022,-99,-99,-99,-99,-99,-99,-99
24/09/2022,-99,-99,-99,-99,-99,-99,-99
24/09/2022,-99,-99,-99,-99,-99,-99,-99
24/09/2022,0.17,0,8,8,19,-99,6
24/09/2022,0.19,1,9,10,15,-99,8
24/09/2022,0.3,8,17,25,8,-99,7
24/09/2022,0.51,35,27,62,1,-99,6
24/09/2022,0.5,30,27,57,4,-99,6
24/09/2022,0.41,16,20,37,12,-99,8
24/09/2022,0.41,15,19,33,16,-99,6
24/09/2022,0.34,8,15,23,33,-99,3
24/09/2022,0.32,5,18,22,45,-99,3
24/09/2022,0.42,6,26,32,52,-99,4
24/09/2022,0.41,4,24,28,69,-99,3
24/09/2022,0.35,3,21,24,66,-99,2
24/09/2022,0.35,4,22,26,59,-99,4
24/09/2022,0.28,1,14,14,58,-99,9
24/09/2022,0.49,8,25,33,16,-99,1
24/09/2022,0.69,23,27,50,7,-99,0
24/09/2022,0.38,6,20,26,17,-99,0
24/09/2022,0.44,6,21,27,12,14,0
24/09/2022,0.44,10,23,33,10,12,0
24/09/2022,0.41,9,21,30,9,13,0
24/09/2022,0.21,4,13,17,17,1,0
25/09/2022,0.27,6,13,19,12,4,0
25/09/2022,0.27,5,12,17,9,9,0
25/09/2022,0.31,4,13,17,6,10,0
25/09/2022,0.32,4,13,16,6,8,0
25/09/2022,0.28,5,12,17,4,12,0
25/09/2022,0.46,20,11,31,2,11,0
25/09/2022,0.62,31,13,45,1,13,0
25/09/2022,0.67,31,13,44,2,32,0
25/09/2022,0.41,8,14,22,9,14,1
25/09/2022,0.45,14,17,32,17,12,3
25/09/2022,0.35,5,14,18,31,20,3
25/09/2022,0.24,2,9,12,42,4,2
25/09/2022,0.29,3,15,18,50,22,4
25/09/2022,0.31,3,16,18,59,16,6
25/09/2022,0.23,1,11,12,60,18,3
25/09/2022,0.22,1,10,11,60,30,4
25/09/2022,0.29,3,13,16,28,34,0
25/09/2022,0.33,4,16,20,21,10,0
25/09/2022,0.44,6,21,27,14,30,0
25/09/2022,0.25,3,16,18,16,21,0
25/09/2022,0.26,3,17,20,14,24,0
25/09/2022,0.26,1,17,18,13,23,0
25/09/2022,0.18,1,15,15,14,15,0
25/09/2022,0.15,0,13,13,15,17,0
26/09/2022,0.09,0,7,7,19,8,0
26/09/2022,0.1,0,8,8,18,11,0
26/09/2022,0.08,0,7,7,19,15,0
26/09/2022,0.12,0,10,11,15,8,0
26/09/2022,0.23,5,19,24,8,25,4
26/09/2022,0.4,18,24,43,5,31,4
26/09/2022,0.23,1,14,16,11,24,1
26/09/2022,0.62,28,25,53,6,23,2
26/09/2022,0.48,23,24,46,8,25,2
26/09/2022,0.4,15,20,35,13,22,1
26/09/2022,0.26,8,13,21,25,11,0
26/09/2022,0.32,9,14,23,28,13,0
26/09/2022,0.3,6,15,21,33,19,0
26/09/2022,0.29,5,14,19,41,22,0
26/09/2022,0.26,4,11,16,33,38,0
26/09/2022,0.23,4,11,15,33,23,0
26/09/2022,0.23,4,10,14,31,26,0
26/09/2022,0.21,2,11,13,25,23,0
26/09/2022,0.2,2,11,14,20,23,0
26/09/2022,0.24,5,15,20,13,30,0
26/09/2022,0.19,3,13,16,15,15,0
26/09/2022,0.15,1,12,13,16,18,0
26/09/2022,0.14,1,13,14,16,12,0
26/09/2022,0.12,1,11,12,17,11,0
27/09/2022,0.12,0,13,13,15,11,0
27/09/2022,0.1,0,11,11,18,10,0
27/09/2022,0.09,0,12,12,20,14,0
27/09/2022,0.1,0,10,10,23,5,0
27/09/2022,0.12,1,9,11,25,3,0
27/09/2022,0.3,8,20,28,19,1,0
27/09/2022,0.43,15,25,40,14,21,0
27/09/2022,0.38,13,19,32,17,22,2
27/09/2022,0.27,6,12,18,27,11,3
27/09/2022,0.27,6,13,19,29,15,2
27/09/2022,0.24,5,12,16,33,18,1
27/09/2022,0.25,4,12,16,38,18,0
27/09/2022,0.29,5,15,19,37,22,0
27/09/2022,0.31,6,16,22,34,23,0
27/09/2022,0.34,5,17,23,33,26,0
27/09/2022,0.26,2,13,15,35,24,0
27/09/2022,0.21,2,13,14,34,22,0
27/09/2022,0.31,5,16,22,26,33,0
27/09/2022,0.34,6,22,28,17,32,0
27/09/2022,0.26,4,17,20,19,26,0
27/09/2022,0.25,2,14,16,19,17,0
27/09/2022,0.18,1,11,12,21,14,0
27/09/2022,0.12,0,9,9,21,14,2
27/09/2022,0.1,0,9,9,22,9,0
28/09/2022,0.07,0,7,7,24,11,0
28/09/2022,0.07,0,7,7,23,12,0
28/09/2022,0.08,0,5,5,23,12,0
28/09/2022,0.11,0,10,10,19,10,0
28/09/2022,0.14,2,19,21,12,7,0
28/09/2022,0.41,17,27,44,6,11,0
28/09/2022,0.53,27,33,60,5,15,0
28/09/2022,0.51,18,26,44,12,13,0
28/09/2022,0.39,13,20,34,19,15,0
28/09/2022,0.37,14,20,34,22,23,0
28/09/2022,0.3,10,18,27,27,17,1
28/09/2022,0.27,6,14,19,34,17,0
28/09/2022,0.26,5,12,17,41,18,0
28/09/2022,0.26,3,12,15,45,18,0
28/09/2022,0.27,4,12,16,38,24,0
28/09/2022,0.24,4,12,16,35,16,0
28/09/2022,0.27,3,12,15,33,17,0
28/09/2022,0.28,4,14,18,30,19,0
28/09/2022,0.25,2,13,15,30,21,0
28/09/2022,0.28,2,16,17,31,19,0
28/09/2022,0.21,2,13,15,33,14,0
28/09/2022,0.19,1,12,13,32,12,0
28/09/2022,0.15,0,12,13,33,14,0
28/09/2022,0.18,0,17,18,26,11,0
29/09/2022,0.1,0,8,8,32,-99,0
29/09/2022,0.07,0,4,4,34,5,0
29/09/2022,0.06,0,3,3,34,4,0
29/09/2022,0.07,0,4,4,35,7,0
29/09/2022,0.1,1,8,10,30,9,0
29/09/2022,0.35,11,29,40,13,14,0
29/09/2022,0.45,12,31,43,12,14,0
29/09/2022,0.56,19,34,54,9,19,0
29/09/2022,0.45,12,27,39,18,5,0
29/09/2022,0.34,11,22,33,26,24,1
29/09/2022,0.24,6,16,22,38,16,1
29/09/2022,0.23,3,13,16,52,22,1
29/09/2022,0.26,4,14,18,59,28,3
29/09/2022,0.26,2,13,15,66,34,3
29/09/2022,0.29,2,14,17,64,37,3
29/09/2022,0.31,4,18,21,50,44,0
29/09/2022,0.27,4,14,18,40,34,0
29/09/2022,0.31,4,15,18,35,29,0
29/09/2022,0.27,4,15,18,29,22,0
29/09/2022,0.23,2,14,16,29,14,0
29/09/2022,0.17,2,13,15,29,18,0
29/09/2022,0.17,1,12,13,28,17,0
29/09/2022,0.12,0,11,11,28,16,0
29/09/2022,0.13,0,9,9,-99,16,0
30/09/2022,-99,-99,-99,-99,-99,18,-99
30/09/2022,-99,-99,-99,-99,-99,19,-99
30/09/2022,-99,-99,-99,-99,-99,14,-99
30/09/2022,0.11,0,8,9,26,11,0
30/09/2022,0.12,0,10,10,23,11,0
30/09/2022,0.29,10,23,33,13,19,0
30/09/2022,0.45,21,34,55,3,26,1
30/09/2022,0.59,32,35,67,4,36,1
30/09/2022,0.48,18,28,47,9,41,1
30/09/2022,0.4,11,23,34,14,39,0
30/09/2022,0.51,16,24,40,21,44,0
30/09/2022,0.51,14,24,38,31,50,0
30/09/2022,0.47,7,23,30,49,59,1
30/09/2022,0.43,5,22,26,59,57,1
30/09/2022,0.41,4,21,25,65,36,2
30/09/2022,0.31,2,18,20,82,44,18
30/09/2022,0.27,2,17,19,77,37,24
30/09/2022,0.26,2,15,17,52,37,10
30/09/2022,0.22,1,15,15,34,35,14
30/09/2022,0.27,1,16,18,23,36,7
30/09/2022,0.18,0,13,13,23,34,20
30/09/2022,0.18,0,12,12,21,34,34
30/09/2022,0.17,0,10,10,21,28,29
30/09/2022,0.25,0,14,15,14,30,37
01/10/2022,0.33,3,15,18,10,27,17
01/10/2022,0.27,3,14,18,7,24,7
01/10/2022,0.33,8,13,22,5,22,4
01/10/2022,0.31,6,14,20,3,22,2
01/10/2022,0.38,13,15,28,2,33,2
01/10/2022,0.59,34,17,50,1,31,3
01/10/2022,0.77,39,20,59,1,42,5
01/10/2022,0.73,45,24,70,2,54,12
01/10/2022,0.87,50,31,81,6,72,13
01/10/2022,0.96,42,48,89,15,87,11
01/10/2022,0.83,20,50,71,35,78,9
01/10/2022,0.66,10,40,50,51,33,8
01/10/2022,0.51,6,28,33,65,55,5
01/10/2022,0.38,4,21,25,71,27,4
01/10/2022,0.35,2,18,21,77,32,3
01/10/2022,0.4,1,19,20,92,49,2
01/10/2022,0.31,2,17,19,80,53,5
01/10/2022,0.26,2,13,15,54,32,3
01/10/2022,0.22,1,13,14,36,34,7
01/10/2022,0.18,0,13,13,29,49,30
01/10/2022,0.19,0,14,14,25,35,45
01/10/2022,0.22,0,15,15,22,29,39
01/10/2022,0.22,0,20,20,17,31,51
01/10/2022,0.32,6,19,25,12,25,22
02/10/2022,0.34,7,21,28,8,26,12
02/10/2022,0.44,8,21,29,3,27,5
02/10/2022,0.42,11,21,32,2,28,3
02/10/2022,0.4,6,18,24,2,25,2
02/10/2022,0.31,5,15,20,6,20,2
02/10/2022,0.51,23,16,40,2,25,1
02/10/2022,0.73,49,16,65,1,34,2
02/10/2022,0.97,47,18,66,2,49,5
02/10/2022,0.8,30,29,59,11,48,11
02/10/2022,0.66,17,32,50,24,48,12
02/10/2022,0.7,14,43,57,38,55,11
02/10/2022,0.45,3,23,26,63,35,7
02/10/2022,0.39,2,19,21,67,9,5
02/10/2022,0.38,2,21,23,83,33,6
02/10/2022,0.36,2,17,19,86,15,4
02/10/2022,0.3,0,13,13,90,28,2
02/10/2022,0.37,0,17,18,99,36,3
02/10/2022,0.33,1,17,18,74,61,3
02/10/2022,0.27,1,16,18,38,44,1
02/10/2022,0.15,0,9,10,31,55,4
02/10/2022,0.18,0,9,10,26,41,6
02/10/2022,0.23,0,12,12,21,34,17
02/10/2022,0.24,0,11,11,21,29,15
02/10/2022,0.17,0,7,7,23,23,8
03/10/2022,0.21,0,9,9,21,23,7
03/10/2022,0.18,0,8,8,19,19,5
03/10/2022,0.18,1,8,9,11,20,1
03/10/2022,0.24,1,9,10,8,25,1
03/10/2022,0.28,10,13,23,8,30,1
03/10/2022,0.69,45,20,65,2,44,2
03/10/2022,0.85,41,23,64,2,36,2
03/10/2022,0.71,29,31,60,4,39,7
03/10/2022,0.59,20,27,47,8,48,6
03/10/2022,0.77,36,33,69,12,65,5
03/10/2022,0.85,24,43,67,23,74,5
03/10/2022,0.76,13,43,56,44,64,5
03/10/2022,0.63,9,37,46,54,29,4
03/10/2022,0.63,8,42,49,64,61,5
03/10/2022,0.53,3,28,31,86,51,4
03/10/2022,0.44,2,25,26,94,49,3
03/10/2022,0.45,1,23,24,87,49,3
03/10/2022,0.33,2,17,19,53,66,9
03/10/2022,0.3,3,21,24,29,57,2
03/10/2022,0.3,3,19,22,21,48,1
03/10/2022,0.33,4,23,27,17,46,1
03/10/2022,0.23,0,15,16,21,34,1
03/10/2022,0.21,0,14,14,20,44,1
03/10/2022,0.31,0,10,10,17,26,17
04/10/2022,0.32,0,11,11,13,24,13
04/10/2022,0.35,1,12,13,10,24,15
04/10/2022,0.33,2,10,12,8,17,6
04/10/2022,0.32,4,11,15,5,21,3
04/10/2022,0.46,28,14,41,2,26,2
04/10/2022,1.05,78,15,93,1,42,2
04/10/2022,1.92,136,15,151,1,66,3
04/10/2022,1.73,110,21,131,2,81,4
04/10/2022,0.56,25,25,50,12,45,14
04/10/2022,0.76,29,35,64,15,55,14
04/10/2022,0.84,19,47,65,32,66,10
04/10/2022,0.72,11,44,55,53,60,6
04/10/2022,0.75,6,45,51,72,64,5
04/10/2022,0.66,2,37,40,87,58,5
04/10/2022,0.45,1,21,21,70,61,5
04/10/2022,0.79,2,40,42,63,67,3
04/10/2022,0.51,2,28,29,53,29,3
04/10/2022,0.3,0,12,12,55,19,5
04/10/2022,0.32,0,14,14,49,26,4
04/10/2022,0.48,2,26,28,26,46,4
04/10/2022,0.3,2,17,19,24,22,3
04/10/2022,0.27,1,17,18,23,19,2
04/10/2022,0.23,0,9,10,28,14,2
04/10/2022,0.33,2,13,15,21,8,1
05/10/2022,0.28,1,11,12,19,10,1
05/10/2022,0.27,2,14,16,13,7,0
05/10/2022,0.23,2,15,17,12,4,0
05/10/2022,0.2,1,11,12,12,8,0
05/10/2022,0.38,14,19,33,4,16,1
05/10/2022,0.96,86,20,106,1,44,2
05/10/2022,1.79,112,23,135,1,56,3
05/10/2022,1.53,87,26,113,1,63,2
05/10/2022,0.66,19,26,44,9,47,2
05/10/2022,0.6,19,29,49,15,44,2
05/10/2022,0.52,10,25,35,24,39,1
05/10/2022,0.5,6,25,32,37,38,1
05/10/2022,0.5,6,27,33,53,40,1
05/10/2022,0.46,4,23,26,68,37,1
05/10/2022,0.42,2,18,20,72,27,1
05/10/2022,0.42,2,23,25,67,43,2
05/10/2022,0.36,1,18,19,62,39,1
05/10/2022,0.47,4,25,29,36,64,1
05/10/2022,0.6,7,30,38,21,39,3
05/10/2022,0.67,7,33,40,18,22,1
05/10/2022,0.79,12,39,51,18,34,1
05/10/2022,0.89,23,41,64,9,33,1
05/10/2022,0.65,6,35,41,11,18,1
05/10/2022,0.56,3,29,31,26,24,0
06/10/2022,-99,-99,-99,-99,-99,5,-99
06/10/2022,-99,-99,-99,-99,-99,2,-99
06/10/2022,-99,-99,-99,-99,-99,7,-99
06/10/2022,-99,-99,-99,-99,-99,4,-99
06/10/2022,-99,-99,-99,-99,-99,4,-99
06/10/2022,-99,-99,-99,-99,-99,10,-99
06/10/2022,-99,-99,-99,-99,-99,-99,-99
06/10/2022,0.33,4,19,23,7,-99,8
06/10/2022,0.38,6,18,24,8,-99,5
06/10/2022,0.26,6,13,19,14,-99,8
06/10/2022,0.26,7,13,20,20,-99,6
06/10/2022,0.31,7,19,26,25,-99,3
06/10/2022,0.39,9,22,31,31,-99,2
06/10/2022,0.28,5,18,22,48,-99,2
06/10/2022,0.33,4,20,24,53,-99,3
06/10/2022,0.34,5,20,25,44,-99,2
06/10/2022,0.32,4,21,25,38,-99,2
06/10/2022,0.2,1,12,12,37,-99,4
06/10/2022,0.28,2,18,21,21,-99,2
06/10/2022,0.39,7,25,33,7,-99,1
06/10/2022,0.18,1,15,16,12,-99,1
06/10/2022,0.07,0,8,8,17,-99,1
06/10/2022,0.07,0,8,8,17,-99,1
06/10/2022,0.1,0,9,9,16,-99,1
07/10/2022,0.07,0,7,7,16,-99,1
07/10/2022,0.07,0,6,7,14,7,1
07/10/2022,0.04,1,6,7,13,3,1
07/10/2022,0.03,1,7,8,13,2,1
07/10/2022,0.07,1,12,13,10,11,1
07/10/2022,0.27,17,20,36,5,15,1
07/10/2022,0.48,29,25,54,1,21,1
07/10/2022,0.61,37,24,60,2,26,2
07/10/2022,0.47,20,22,42,5,26,2
07/10/2022,0.44,16,22,38,8,31,2
07/10/2022,0.37,10,17,27,21,15,2
07/10/2022,0.26,6,17,23,38,26,2
07/10/2022,0.27,5,18,23,52,19,2
07/10/2022,0.3,3,18,21,61,30,1
07/10/2022,0.29,2,18,21,69,25,1
07/10/2022,0.29,2,20,22,64,34,1
07/10/2022,0.24,2,15,17,59,49,6
07/10/2022,0.26,1,15,17,40,37,12
07/10/2022,0.24,4,17,21,24,26,3
07/10/2022,0.23,5,19,24,15,23,1
07/10/2022,0.17,3,16,19,17,25,1
07/10/2022,0.12,1,13,14,17,25,1
07/10/2022,0.09,1,11,12,17,20,1
07/10/2022,0.1,0,11,11,14,26,1
08/10/2022,0.08,0,8,8,13,19,1
08/10/2022,0.06,0,7,7,14,3,1
08/10/2022,0.06,0,8,8,14,3,1
08/10/2022,0.04,0,8,7,16,5,1
08/10/2022,0.05,2,10,12,15,8,1
08/10/2022,0.16,4,16,20,10,10,1
08/10/2022,0.21,10,20,30,8,9,1
08/10/2022,0.24,12,19,31,11,8,1
08/10/2022,0.14,6,11,16,18,7,1
08/10/2022,0.21,9,13,22,19,13,1
08/10/2022,0.2,7,13,20,23,9,1
08/10/2022,0.22,7,14,21,27,14,1
08/10/2022,0.22,6,14,20,29,27,1
08/10/2022,0.2,6,12,18,31,21,1
08/10/2022,0.18,4,11,14,34,22,1
08/10/2022,0.17,4,11,15,31,16,1
08/10/2022,0.15,3,10,13,29,22,1
08/10/2022,0.17,2,11,13,23,23,1
08/10/2022,0.16,4,13,16,20,16,1
08/10/2022,0.16,3,11,13,19,11,1
08/10/2022,0.16,2,11,13,17,15,1
08/10/2022,0.12,1,10,11,17,10,1
08/10/2022,0.07,0,7,7,19,7,1
08/10/2022,0.02,1,6,6,20,3,1
09/10/2022,0.04,0,7,7,19,6,1
09/10/2022,0.07,0,8,8,19,11,1
09/10/2022,0.14,4,12,16,9,21,1
09/10/2022,0.15,4,12,16,6,13,1
09/10/2022,0.11,4,10,14,10,1,1
09/10/2022,0.2,7,12,19,10,6,1
09/10/2022,0.12,4,11,15,14,1,1
09/10/2022,0.21,7,11,18,14,10,1
09/10/2022,0.11,4,9,13,20,12,1
09/10/2022,0.12,4,8,11,23,8,1
09/10/2022,0.14,3,9,12,24,5,1
09/10/2022,0.21,6,12,18,26,22,1
09/10/2022,0.18,3,10,13,32,5,1
09/10/2022,0.21,4,10,13,34,16,1
09/10/2022,0.24,4,13,17,31,17,1
09/10/2022,0.19,3,10,13,33,8,1
09/10/2022,0.25,3,13,17,27,15,1
09/10/2022,0.18,2,11,13,30,-99,1
09/10/2022,0.2,3,14,17,25,-99,1
09/10/2022,0.18,1,12,13,26,-99,1
09/10/2022,0.18,1,13,13,25,-99,1
09/10/2022,0.14,0,10,11,25,-99,1
09/10/2022,0.13,0,10,10,26,-99,1
09/10/2022,0.08,0,12,12,27,-99,1
10/10/2022,0.05,0,8,9,28,-99,1
10/10/2022,0.05,0,7,7,23,-99,1
10/10/2022,0.04,0,6,6,19,-99,1
10/10/2022,0.05,0,6,6,21,-99,1
10/10/2022,0.07,4,10,13,24,2,1
10/10/2022,0.54,36,29,65,7,15,1
10/10/2022,0.89,51,32,83,2,24,1
10/10/2022,1.02,69,31,100,4,21,2
10/10/2022,0.68,32,33,66,12,27,1
10/10/2022,0.64,32,34,66,13,51,1
10/10/2022,0.25,7,16,23,31,23,1
10/10/2022,0.22,5,14,19,35,27,1
10/10/2022,0.26,5,16,21,37,21,1
10/10/2022,0.27,3,16,19,39,27,1
10/10/2022,0.28,4,16,20,41,28,1
10/10/2022,0.27,5,16,20,39,34,2
10/10/2022,0.26,4,15,19,37,30,1
10/10/2022,0.39,5,19,24,28,29,1
10/10/2022,0.25,4,17,21,22,2,1
10/10/2022,0.21,4,19,23,19,19,1
10/10/2022,0.2,2,14,16,23,25,1
10/10/2022,0.18,1,14,14,22,20,1
10/10/2022,0.16,1,16,17,19,25,1
10/10/2022,0.09,0,12,12,23,10,1
11/10/2022,0.15,1,12,13,17,17,1
11/10/2022,0.17,0,11,11,15,11,1
11/10/2022,0.16,1,9,10,14,7,1
11/10/2022,0.09,2,8,9,15,1,1
11/10/2022,0.22,18,16,34,8,18,1
11/10/2022,1.09,83,21,104,1,28,2
11/10/2022,1.68,114,21,135,1,34,2
11/10/2022,1.94,134,23,157,1,57,3
11/10/2022,1,52,26,77,5,28,2
11/10/2022,0.13,3,8,11,27,9,1
11/10/2022,0.15,4,9,13,30,9,1
11/10/2022,0.17,3,9,12,33,11,1
11/10/2022,0.28,6,18,23,31,23,1
11/10/2022,0.39,7,21,28,32,32,1
11/10/2022,0.29,5,16,21,37,32,1
11/10/2022,0.25,4,14,18,41,27,1
11/10/2022,0.21,1,10,11,45,41,8
11/10/2022,0.26,3,13,16,36,34,10
11/10/2022,0.34,4,18,22,20,25,9
11/10/2022,0.29,4,19,22,15,14,6
11/10/2022,0.2,1,13,15,18,19,4
11/10/2022,0.16,3,10,13,18,11,4
11/10/2022,0.1,0,8,8,18,15,5
11/10/2022,0.12,1,7,9,-99,10,5
12/10/2022,-99,-99,-99,-99,-99,7,-99
12/10/2022,-99,-99,-99,-99,-99,11,-99
12/10/2022,-99,-99,-99,-99,-99,11,-99
12/10/2022,0.2,7,10,17,3,10,0
12/10/2022,0.33,17,13,30,2,10,0
12/10/2022,0.86,80,12,92,1,22,1
